,Unnamed: 0,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>,<DAY>,<YEAR>,<WEEKDAY>,<MONTH>,Close,RSI,RSI_Buy,RSI_Sell,SMA,SMA_Buy,SMA_Sell,ROC,ROC_Buy,ROC_Sell,EMA,EMA_Buy,EMA_Sell,WMA,WMA_Buy,WMA_Sell,MACD,MACD_Buy,MACD_Sell,<CLOSE>X<VOL>,<CLOSE>2,<VOL>2,<CLOSE>XRSI,<CLOSE>2.1,RSI2,<CLOSE>XSMA,<CLOSE>2.2,SMA2,<CLOSE>XROC,<CLOSE>2.3,ROC2,<CLOSE>XEMA,<CLOSE>2.4,EMA2,<CLOSE>XWMA,<CLOSE>2.5,WMA2,<CLOSE>XMACD,<CLOSE>2.6,MACD2,RSI_Buy_SMA_Buy,RSI_Buy_ROC_Buy,RSI_Buy_EMA_Buy,RSI_Buy_WMA_Buy,RSI_Buy_MACD_Buy,SMA_Buy_ROC_Buy,SMA_Buy_EMA_Buy,SMA_Buy_WMA_Buy,SMA_Buy_MACD_Buy,ROC_Buy_EMA_Buy,ROC_Buy_WMA_Buy,ROC_Buy_MACD_Buy,EMA_Buy_WMA_Buy,EMA_Buy_MACD_Buy,WMA_Buy_MACD_Buy,RSI_Sell_SMA_Sell,RSI_Sell_ROC_Sell,RSI_Sell_EMA_Sell,RSI_Sell_WMA_Sell,RSI_Sell_MACD_Sell,SMA_Sell_ROC_Sell,SMA_Sell_EMA_Sell,SMA_Sell_WMA_Sell,SMA_Sell_MACD_Sell,ROC_Sell_EMA_Sell,ROC_Sell_WMA_Sell,ROC_Sell_MACD_Sell,EMA_Sell_WMA_Sell,EMA_Sell_MACD_Sell,WMA_Sell_MACD_Sell,Max<VOL>_30,Mean<VOL>_30,Min<VOL>_30,Std<VOL>_30,Var<VOL>_30,Ptp<VOL>_30,Percentile_10_<VOL>_30,Percentile_60_<VOL>_30,Percentile_90_<VOL>_30,quantile_5_<VOL>_30,quantile_95_<VOL>_30,quantile_99_<VOL>_30,Max<CLOSE>_30,Mean<CLOSE>_30,Min<CLOSE>_30,Std<CLOSE>_30,Var<CLOSE>_30,Ptp<CLOSE>_30,Percentile_10_<CLOSE>_30,Percentile_60_<CLOSE>_30,Percentile_90_<CLOSE>_30,quantile_5_<CLOSE>_30,quantile_95_<CLOSE>_30,quantile_99_<CLOSE>_30,MaxRSI_30,MeanRSI_30,MinRSI_30,StdRSI_30,VarRSI_30,PtpRSI_30,Percentile_10_RSI_30,Percentile_60_RSI_30,Percentile_90_RSI_30,quantile_5_RSI_30,quantile_95_RSI_30,quantile_99_RSI_30,MaxMACD_30,MeanMACD_30,MinMACD_30,StdMACD_30,VarMACD_30,PtpMACD_30,Percentile_10_MACD_30,Percentile_60_MACD_30,Percentile_90_MACD_30,quantile_5_MACD_30,quantile_95_MACD_30,quantile_99_MACD_30,Max<VOL>_120,Mean<VOL>_120,Min<VOL>_120,Std<VOL>_120,Var<VOL>_120,Ptp<VOL>_120,Percentile_10_<VOL>_120,Percentile_60_<VOL>_120,Percentile_90_<VOL>_120,quantile_5_<VOL>_120,quantile_95_<VOL>_120,quantile_99_<VOL>_120,Max<CLOSE>_120,Mean<CLOSE>_120,Min<CLOSE>_120,Std<CLOSE>_120,Var<CLOSE>_120,Ptp<CLOSE>_120,Percentile_10_<CLOSE>_120,Percentile_60_<CLOSE>_120,Percentile_90_<CLOSE>_120,quantile_5_<CLOSE>_120,quantile_95_<CLOSE>_120,quantile_99_<CLOSE>_120,MaxRSI_120,MeanRSI_120,MinRSI_120,StdRSI_120,VarRSI_120,PtpRSI_120,Percentile_10_RSI_120,Percentile_60_RSI_120,Percentile_90_RSI_120,quantile_5_RSI_120,quantile_95_RSI_120,quantile_99_RSI_120,MaxMACD_120,MeanMACD_120,MinMACD_120,StdMACD_120,VarMACD_120,PtpMACD_120,Percentile_10_MACD_120,Percentile_60_MACD_120,Percentile_90_MACD_120,quantile_5_MACD_120,quantile_95_MACD_120,quantile_99_MACD_120,Close_Anterior,Gap_Target
159585,159585,103400,103620,103255,103395,19453,36748,5,11,2022,1,1,103395.0,79.08163265306122,0,-1,102892.16666666669,1,0,0.4029908720139863,1,0,103149.58819826804,1,0,1.0,1,0,147.23938815819565,1,0,10690526025.0,3799559460.0,1350415504.0,10690526025.0,8176645.408163264,6253.904623073719,10690526025.0,10638535572.5,10586797961.361113,10690526025.0,41667.24121188612,0.1624016429265931,10690526025.0,10665151671.759924,10639837545.47228,10690526025.0,10648880075.483871,10607396361.680658,10690526025.0,15223816.53861664,21679.437425199805,0_1,0_1,0_1,0_1,0_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,-1_0,-1_0,-1_0,-1_0,-1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,36748.0,16939.966666666667,3533.0,9161.4638247764,83932419.4126866,33215.0,7166.0,17741.2,30936.7,5931.55,32746.099999999995,35895.69,103395.0,102892.16666666669,102640.0,196.81815218055087,38737.38502776648,755.0,102680.0,102877.0,103116.0,102660.75,103249.75,103371.8,92.03539823008848,76.4232635682959,66.40625,5.592837764199529,31.279834256656383,25.62914823008849,68.17845117845118,79.00107411385606,81.35593220338983,68.06666666666666,82.3024771838331,89.43744043567052,147.23938815819565,93.38423993873924,71.32399953127606,20.3131173123858,412.6227349467474,75.9153886269196,73.76442794276082,86.40986322542012,118.75919082276232,72.52178893319652,125.19892390792371,142.11075942037164,60979.0,24504.825,3533.0,12406.309879163964,153916524.81784135,57446.0,11456.7,24931.4,42048.5,9054.15,50275.99999999999,57939.130000000005,103395.0,102570.5,102220.0,247.17173282462755,61093.86550752906,1175.0,102294.5,102622.0,102845.5,102264.25,103055.0,103287.45,92.03539823008848,55.515731568535024,7.575757575757578,20.054527689776197,402.1840808600001,84.45964065433091,23.50980392156863,63.83399209486165,79.10450387051372,21.18244298656669,80.51103368176538,82.76653449643142,147.23938815819565,16.88280379861341,-84.02728498466604,59.07159053288207,3489.452808084483,231.2666731428617,-68.10372330533865,31.39450756749428,86.29786862173641,-79.04923502090678,113.62758106735564,127.7154567250598,103315.0,-1
160150,160150,104800,104915,104580,104600,14352,39998,5,12,2022,2,1,104600.0,50.67567567567568,0,0,104649.0,0,-1,-0.1717885092574866,0,-1,104741.95152777292,0,-1,0.0,0,-1,64.43775466280931,1,0,10941160000.0,4183790800.0,1599840004.0,10941160000.0,5300675.675675676,2568.024105186268,10941160000.0,10946285400.0,10951413201.0,10941160000.0,-17969.078068333107,0.0295112919129095,10941160000.0,10956008129.805046,10970876409.846329,10941160000.0,10951451290.32258,10961752260.665974,10941160000.0,6740189.137729854,4152.224225984403,0_0,0_0,0_0,0_0,0_1,0_0,0_0,0_0,0_1,0_0,0_0,0_1,0_0,0_1,0_1,0_-1,0_-1,0_-1,0_-1,0_0,-1_-1,-1_-1,-1_-1,-1_0,-1_-1,-1_-1,-1_0,-1_-1,-1_0,-1_0,46713.0,18534.766666666663,5122.0,13374.104519643062,178866671.70233697,41591.0,7459.5,15969.4,40510.40000000001,6921.25,45309.55,46350.5,104850.0,104649.0,104460.0,109.81489116124776,12059.310320756696,390.0,104559.5,104609.0,104800.5,104524.75,104813.25,104841.3,85.13513513513513,74.06986566752995,50.67567567567568,7.9536691636568015,63.26085316490508,34.45945945945945,66.94581280788177,76.7520349414334,81.53333333333333,57.87593984962406,83.7,84.80594594594594,88.16103538416792,59.79184944267424,11.868920790526316,19.149263904318865,366.6943080772494,76.2921145936416,40.45794033175771,62.83296691154828,85.6712293619028,24.916259216767504,86.93610583210466,87.84862924412475,67513.0,18568.55833333333,5122.0,10718.07013843168,114877027.4923409,62391.0,8471.6,17028.399999999998,35475.3,7751.65,40134.05,49044.990000000005,104850.0,104422.95833333331,104240.0,146.900034250714,21579.62006286094,610.0,104304.5,104390.0,104606.0,104264.75,104780.5,104817.15,85.13513513513513,57.86356387926384,22.58064516129032,14.61153786667404,213.49703882924936,62.55448997384481,39.21568627450981,60.95274390243903,78.34615384615384,36.480769230769226,80.01315789473684,83.87333333333333,88.16103538416792,20.30655053743976,-14.095420531200944,26.72763792799248,714.366629209862,102.25645591536886,-2.6209214502028773,14.454734453489063,62.815504276273714,-6.377153198855376,78.83483685685641,87.02142454332571,104775.0,-1
166365,166365,112110,112295,112100,112245,11657,29079,5,27,2022,3,1,112245.0,76.06837606837607,0,-1,111945.33333333331,1,0,0.375586854460086,1,0,112039.28112662166,1,0,1.0,1,0,37.60603583783086,1,0,12598940025.0,3263972355.0,845588241.0,12598940025.0,8538294.871794872,5786.397837679889,12598940025.0,12565303940.0,12531757655.11111,12598940025.0,42157.74647887235,0.1410654852432218,12598940025.0,12575849110.057648,12552800515.37016,12598940025.0,12566997270.483871,12535135502.111343,12598940025.0,4221089.492617325,1414.213931436219,0_1,0_1,0_1,0_1,0_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,-1_0,-1_0,-1_0,-1_0,-1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,29284.0,12056.333333333334,2253.0,8158.111141824551,66554777.402361885,27031.0,3081.5,11180.8,24677.500000000004,2938.9,28453.05,29224.55,112245.0,111945.33333333331,111825.0,88.5606487410119,7842.9885054288925,420.0,111829.5,111944.0,112031.0,111825.0,112062.0,112197.15,76.06837606837607,47.85681783407209,31.944444444444443,12.874530023042697,165.75352331422775,44.123931623931625,34.4068617949215,47.47868061142397,68.9655172413793,33.78109452736318,69.15948275862068,74.11081973581975,37.60603583783086,-15.67657115667001,-45.76046899749781,19.856718424296357,394.28926658179023,83.36650483532867,-38.36109899478033,-10.41140832264501,4.988311977450217,-42.10202758188825,13.14145316663996,31.72796528855588,155311.0,53105.875,2253.0,35540.33445328729,1263115373.0515194,153058.0,9571.4,56765.79999999996,101815.6,4856.6,117093.6,148189.42000000004,113115.0,112164.0,111525.0,392.5298254193863,154079.66384377386,1590.0,111820.0,112080.0,112841.0,111712.75,112952.5,113060.25,89.44099378881988,48.448895942665565,16.796875,14.08130737953895,198.2832175170581,72.64411878881988,32.57679738562091,50.6765868402697,67.1486928104575,27.674159174159172,69.3192538593482,80.57142857142857,63.57485216621717,-46.10986999277326,-239.88736768196395,81.87289334721929,6703.170665045145,303.4622198481811,-175.45269402074626,-1.5735027625982192,40.50411505627272,-203.7578116341465,46.70930869629519,61.7447597255945,112080.0,-1
167495,167495,112470,112470,112180,112300,7392,16769,5,31,2022,0,1,112300.0,49.05660377358491,0,0,112305.66666666669,0,-1,0.0267212968735996,1,0,112320.1565404327,0,-1,0.0,0,-1,13.023153657471994,1,0,12611290000.0,1883158700.0,281199361.0,12611290000.0,5509056.6037735855,2406.550373798505,12611290000.0,12611926366.666668,12612562765.444445,12611290000.0,3000.801638905246,0.000714027706607,12611290000.0,12613553579.490591,12615817565.267303,12611290000.0,12612066439.784945,12612842927.37299,12611290000.0,1462500.155734105,169.6025311861262,0_0,0_1,0_0,0_0,0_1,0_1,0_0,0_0,0_1,1_0,1_0,1_1,0_0,0_1,0_1,0_-1,0_0,0_-1,0_-1,0_0,-1_0,-1_-1,-1_-1,-1_0,0_-1,0_-1,0_0,-1_-1,-1_0,-1_0,24801.0,10737.933333333332,1316.0,5957.363307847031,35490177.58168212,23485.0,3022.7000000000003,9906.6,18259.400000000005,2659.15,21978.05,24043.81,112440.0,112305.66666666669,112210.0,41.20456398232363,1697.8160929734013,230.0,112268.0,112310.0,112341.0,112244.5,112352.75,112415.35,66.66666666666666,51.8160539534334,42.1875,6.378840571874021,40.6896070413861,24.479166666666657,45.63082286469916,51.85170731707316,60.70431893687708,43.95210872613526,63.96138996138996,66.14414414414414,27.79999750101706,14.529388989398528,3.5885856385575607,7.750144305632323,60.06473675812512,24.2114118624595,4.479038889313233,18.11012849516992,23.302448123555223,4.071930998288735,24.87019702476027,27.133290548889057,133812.0,25313.00833333333,1316.0,17187.349283309264,295404975.38647145,132496.0,9142.1,25703.0,45782.50000000001,6968.8,50386.3,73054.03000000003,112445.0,112227.375,111935.0,126.64375106530323,16038.639683890491,510.0,112038.5,112300.0,112360.0,111989.5,112390.75,112438.1,81.25,52.99061153616064,22.39999999999999,15.489321864168696,239.9190918118144,58.85000000000001,31.45467160037004,58.93048128342246,72.43047830923248,27.326992004411363,74.22013470400566,79.22712061690675,68.60248054117255,3.177064559570014,-77.40234681601578,38.66311700203688,1494.8366163131936,146.00482735718833,-58.53129272679216,17.875909289004632,47.63388329403679,-71.3214862364417,59.63732019870295,67.46761651140915,112440.0,-1
168060,168060,112540,112625,112530,112600,2202,8201,5,1,2022,1,2,112600.0,47.15447154471545,0,0,112670.83333333331,0,-1,-0.0266358874189798,0,-1,112576.15309458337,1,0,-1.0,0,-1,-57.19898853104678,0,-1,12678760000.0,923432600.0,67256401.0,12678760000.0,5309593.49593496,2223.544186661379,12678760000.0,12686735833.333332,12694716684.027777,12678760000.0,-2999.200923377128,0.0007094704985965,12678760000.0,12676074838.450089,12673390245.575071,12678760000.0,12680949040.860214,12683138459.667477,12678760000.0,-6440606.108595868,3271.724288974821,0_0,0_0,0_1,0_0,0_0,0_0,0_1,0_0,0_0,0_1,0_0,0_0,1_0,1_0,0_0,0_-1,0_-1,0_0,0_-1,0_-1,-1_-1,-1_0,-1_-1,-1_-1,-1_0,-1_-1,-1_-1,0_-1,0_-1,-1_-1,29443.0,14655.533333333333,2657.0,7106.916542375569,50508262.74029151,26786.0,5782.2,16537.4,24223.6,5154.1,27192.599999999995,29068.61,112875.0,112670.83333333331,112430.0,104.87335000979851,10998.41954227771,445.0,112574.0,112658.0,112827.0,112551.25,112858.75,112873.55,50.0,30.795603618771125,8.8888888888889,12.362613324951084,152.8342082222581,41.1111111111111,14.86258865248227,36.39037842806802,46.46802447405917,14.53351449275362,47.40998838559814,49.30952380952381,33.74258888127224,-38.57117828838188,-66.68466952982999,31.41432421729006,986.8597660290168,100.42725841110224,-65.54198123131646,-48.18526591602131,10.8837084013183,-66.33465119555258,22.94063078594988,31.957183060093527,71892.0,20831.166666666668,2657.0,10705.111499057604,114599412.20725532,69235.0,8663.1,21295.8,33876.20000000001,7256.75,38571.49999999999,48699.94,113020.0,112737.70833333331,112430.0,124.17948480577174,15420.544446626893,590.0,112579.5,112790.0,112895.0,112540.0,112935.0,113016.2,86.36363636363636,50.401632475745366,8.8888888888889,18.498679842122563,342.2011559013517,77.47474747474746,23.858128711282298,56.41025641025641,73.4466911764706,16.830147551978538,76.28865979381443,80.90979853479854,74.11357773649797,7.107587033539676,-66.68466952982999,35.346071423314534,1249.344765062052,140.79824726632796,-57.20408495190641,20.827094265754564,42.01390522208825,-63.98317894537904,59.863684612275385,73.25286148666113,112430.0,-1
168625,168625,114000,114090,113965,114075,4754,14353,5,2,2022,2,2,114075.0,76.92307692307693,0,-1,113695.0,1,0,0.3209919971858266,1,0,113803.69820404302,1,0,-1.0,1,0,56.38237774350273,1,0,13013105625.0,1637318475.0,206008609.0,13013105625.0,8775000.000000002,5917.159763313611,13013105625.0,12969757125.0,12926553025.0,13013105625.0,36617.16207897317,0.1030358622573457,13013105625.0,12982156872.626207,12951281724.916904,13013105625.0,12974727360.48387,12936462281.184992,13013105625.0,6431819.741090074,3178.972520011032,0_1,0_1,0_1,0_1,0_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,-1_0,-1_0,-1_0,-1_0,-1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,30619.0,13385.9,2352.0,6577.157673242074,43259003.0586871,28267.0,6158.6,14508.2,20443.700000000008,4952.0,25458.55,29198.290000000005,114075.0,113695.0,113550.0,101.88736176761378,10381.034487964607,525.0,113578.0,113735.0,113765.0,113557.25,113773.25,113989.45,77.77777777777777,60.12906079652918,34.88372093023256,12.685898983134754,160.93203301029936,42.894056847545215,41.40243902439025,64.09787735849056,76.99196326061998,37.203832752613245,77.61194029850746,77.72968490878938,56.38237774350273,28.49612388503495,5.960134571228991,14.681907994132414,215.5584223481693,50.42224317227374,7.526279357245949,35.0693957837735,45.36883627818315,6.61795341718098,45.74587440965552,53.31718245667261,50660.0,16891.666666666668,2352.0,8693.222966873653,75572125.55177957,48308.0,8022.9,16683.399999999998,28669.4,6875.7,32132.85,43598.09000000002,114075.0,113555.375,113375.0,113.11324445995986,12794.60607225864,700.0,113433.5,113575.0,113735.0,113395.0,113760.0,113777.15,91.83673469387756,58.60329892549639,34.0,12.716042419633537,161.69773481791952,57.836734693877546,40.65778853914447,64.20485175202155,73.58752620545073,38.674193548387095,76.95752009184847,86.8697435897436,56.38237774350273,22.464264473181416,-3.7580854353000177,14.169571084903373,200.77674473012976,60.14046317880275,1.5066763823546354,27.78069298493792,41.29342496299942,-1.35343123822895,43.81091731534543,45.78450718204054,113745.0,-1
170320,170320,112350,112385,112255,112285,1340,12935,0,7,2022,0,2,112285.0,29.787234042553195,1,0,112399.5,0,-1,-0.1067568168675814,0,-1,112349.23183778075,0,-1,0.0,0,-1,-30.252067610927043,0,-1,12607921225.0,1452406475.0,167314225.0,12607921225.0,3344659.574468085,887.2793119058399,12607921225.0,12620777857.5,12633647600.25,12607921225.0,-11987.18918197638,0.0113970179476983,12607921225.0,12615133496.905214,12622349894.539412,12607921225.0,12618286458.60215,12628660213.67788,12607921225.0,-3396853.411692943,915.187594736101,1_0,1_0,1_0,1_0,1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_-1,0_-1,0_-1,0_-1,0_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,33673.0,11730.2,2327.0,7020.2983697327145,49284589.20007181,31346.0,4895.500000000001,12062.4,18565.900000000005,2772.25,25840.849999999973,32624.070000000003,112500.0,112399.5,112285.0,56.98381501476205,3247.155173636621,215.0,112332.5,112399.0,112480.5,112296.25,112487.75,112497.1,66.66666666666666,42.27831812811439,25.0,9.055416540261476,82.00056871764114,41.66666666666666,34.45914029286726,42.32804232804232,53.63536316947909,31.79393762751385,56.67139479905436,64.08888888888889,-5.3940386124450015,-22.168842586194906,-41.14291748299729,10.629507920490813,112.98643863177692,35.74887887055229,-37.61381970855291,-18.85470592187776,-8.123441062033816,-39.87575246151391,-7.569713827200758,-6.022768220786818,66098.0,18726.83333333333,2327.0,10852.870516252424,117784798.44254114,63771.0,8566.0,17802.8,33318.6,6474.25,35269.149999999994,60282.13000000001,112655.0,112350.29166666669,112050.0,161.52281596144314,26089.62007611423,605.0,112135.0,112397.0,112560.5,112119.75,112585.25,112630.25,93.15068493150685,53.20796156458585,25.0,14.085941596541922,198.41375066119,68.15068493150685,36.20524691358025,55.353651523864286,70.99425541316836,32.49184975194897,77.65026220250101,92.26129426129428,72.20478154048033,12.995328577962692,-41.14291748299729,35.768334872097014,1279.3737795224713,113.34769902347762,-24.64220824954391,11.319996337124012,69.45183648057427,-30.501691288198344,70.77221289484878,71.91074813183208,112285.0,-1
171451,171451,113000,113000,112815,112885,13191,30691,5,9,2022,2,2,112885.0,86.4406779661017,0,-1,112484.33333333331,1,0,0.3154714298409411,1,0,112655.741417585,1,0,0.0,1,0,88.99618007190293,1,0,12743023225.0,3464553535.0,941937481.0,12743023225.0,9757855.932203392,7471.9908072393,12743023225.0,12697793968.333332,12652725245.444445,12743023225.0,35611.99235759464,0.0995222230458878,12743023225.0,12717143369.924082,12691316074.345776,12743023225.0,12704582847.95699,12666258429.471151,12743023225.0,10046333.787416762,7920.320067390571,0_1,0_1,0_1,0_1,0_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,-1_0,-1_0,-1_0,-1_0,-1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,30691.0,12213.733333333334,2462.0,7406.942530534814,54862797.65064548,28229.0,5142.900000000001,11992.0,23820.000000000004,4309.75,27412.9,29826.22,112885.0,112484.33333333331,112350.0,126.63233049979677,16035.747127809758,535.0,112375.0,112493.0,112605.0,112372.25,112684.75,112845.85,86.4406779661017,64.72146787394273,46.51162790697675,13.975335968590295,195.31001543497365,39.92905005912496,50.0,72.14285714285714,83.87254901960785,48.75,84.6078431372549,85.97894196199282,88.99618007190293,38.010434563776656,16.48497361439513,19.252007160402897,370.6397797042044,72.5112064575078,17.202262214491203,36.309949493527526,61.53407547679817,16.914684695968752,66.38327520406744,83.38259696320924,61919.0,17926.841666666667,2462.0,10424.307450944949,108666185.83182631,59457.0,7841.400000000001,17646.399999999998,31220.10000000002,5625.5,35505.69999999999,53001.460000000014,112885.0,112273.79166666669,112055.0,160.72707147386546,25833.191504565053,830.0,112105.0,112271.0,112479.5,112089.75,112575.25,112722.45,86.4406779661017,58.82795703212185,29.411764705882348,12.949620641854162,167.69267476793542,57.02891326021936,43.99159663865546,61.25082290980908,76.26373626373628,34.7742474916388,80.09090909090908,84.74688057040999,88.99618007190293,18.02203599147688,-32.97129387494351,22.839885574244907,521.6603730446006,121.96747394684644,-7.459333677383256,21.025293005086127,46.60688221207093,-13.375068940839991,58.44446087843826,68.26435887283705,112750.0,-1
176536,176536,113650,113785,113650,113780,18238,39855,5,22,2022,1,2,113780.0,81.14035087719299,0,-1,113118.16666666669,1,0,0.650183555221373,1,0,113173.46741526268,1,0,1.0,1,0,20.76686141162645,1,0,12945888400.0,4534701900.0,1588421025.0,12945888400.0,9232149.122807018,6583.756540473993,12945888400.0,12870585003.333334,12795719630.02778,12945888400.0,73977.88491308782,0.4227386554803042,12945888400.0,12876877122.508589,12808233726.793522,12945888400.0,12870032619.784946,12794621312.688637,12945888400.0,2362853.4914148576,431.2625328896997,0_1,0_1,0_1,0_1,0_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,-1_0,-1_0,-1_0,-1_0,-1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,39855.0,10336.3,2415.0,6943.558290572475,48213001.73457775,37440.0,6083.6,8934.8,16048.000000000004,5229.85,21469.19999999999,35029.98000000001,113780.0,113118.16666666669,112950.0,139.07628356167535,19342.21264932753,830.0,113027.5,113130.0,113176.0,113002.25,113187.75,113608.9,81.14035087719299,41.64797661567938,25.71428571428572,10.392954981005952,108.01351323721644,55.426065162907264,31.875,42.94505494505494,51.09604519774012,31.25,53.53703703703704,73.18372319688112,20.76686141162645,-22.12643109340958,-41.798590226128,12.202986362794634,148.9128761705518,62.56545163775445,-34.20574067325943,-22.716789441171567,-10.434127652119784,-35.56792588729077,-8.727247460987565,12.25122075279537,63613.0,15924.383333333331,2415.0,11298.426100089058,127654432.33917364,61198.0,5985.1,15391.4,30069.6,5297.5,39921.85,52284.680000000015,113800.0,113361.70833333331,112950.0,265.8800953781952,70692.22511831818,850.0,113064.5,113435.0,113730.5,113045.0,113765.5,113793.1,81.14035087719299,37.74878450499203,1.3513513513513544,18.119753609449617,328.3254708671625,79.78899952584163,16.164465786314526,41.97044334975368,65.48412698412699,10.219780219780226,68.40609661586153,72.17073170731707,20.76686141162645,-49.63513506802459,-118.7737812147534,35.96927210429622,1293.7885357129023,139.54064262637985,-103.58513835164632,-28.76610304421629,-9.422766895750827,-107.16687383425742,-8.058235139871982,-3.891134661494287,112950.0,-1
180812,180812,112720,112805,112715,112765,12186,26975,5,8,2022,1,3,112765.0,77.03180212014135,0,-1,112065.16666666669,1,0,0.7055146237999521,1,0,112083.38964960031,1,0,1.0,1,0,-27.58095046420931,0,-1,12715945225.0,3041835875.0,727650625.0,12715945225.0,8686491.166077739,5933.898537876614,12715945225.0,12637028519.166668,12558601580.02778,12715945225.0,79557.3565528016,0.4977508843955879,12715945225.0,12639083433.83718,12562686235.344131,12715945225.0,12633398819.946238,12551388270.376808,12715945225.0,-3110165.8790965625,760.7088285091677,0_1,0_1,0_1,0_1,0_0,1_1,1_1,1_1,1_0,1_1,1_1,1_0,1_1,1_0,1_0,-1_0,-1_0,-1_0,-1_0,-1_-1,0_0,0_0,0_0,0_-1,0_0,0_0,0_-1,0_0,0_-1,0_-1,37077.0,18225.766666666663,3556.0,7953.624849972336,63260148.25409746,33521.0,6905.900000000001,19713.0,27168.200000000004,5707.05,28925.15,34717.270000000004,112765.0,112065.16666666669,111815.0,174.4275530702025,30424.971270058304,950.0,111899.0,112101.0,112197.5,111884.5,112228.25,112611.3,77.03180212014135,29.491216392339005,9.302325581395351,14.429921631813173,208.2226383002697,67.729476538746,11.25664041033156,35.44671201814059,39.32488857612011,10.567730004623211,39.4656283566058,66.13994792635302,-27.58095046420931,-114.36871686774296,-136.97583935744478,20.307220449448003,412.3832023824792,109.39488889323547,-133.04879165167077,-115.20699768916528,-98.77056799160636,-135.05262736892692,-97.5020695467203,-47.84102490041763,86548.0,25933.25833333333,3556.0,15912.924669516851,253221171.537718,82992.0,11616.8,24139.8,47656.8,9081.1,59102.35,82874.59000000003,113345.0,112654.95833333331,111815.0,427.7798340986481,182995.58646146688,1530.0,111989.5,112792.0,113171.0,111934.75,113300.5,113340.0,77.03180212014135,33.06522727775593,9.302325581395351,14.52151601499104,210.87442737364125,67.729476538746,15.679850452577728,35.07084785133566,53.98126463700234,13.12899378035273,56.72807017543859,73.47686881020213,-14.66252155424445,-76.38045518329588,-136.97583935744478,32.154669841832764,1033.9227926372694,122.31331780320032,-118.8842917930975,-63.93450012997784,-32.81728726464062,-129.83723511290592,-28.98635196705727,-21.302751273523164,111815.0,-1
183607,183607,110880,110945,110850,110890,3939,15328,5,15,2022,1,3,110890.0,67.24137931034483,0,0,110714.33333333331,1,0,0.1490178369835115,1,0,110803.37987395212,1,0,-1.0,1,0,33.62071676274354,1,0,12296592100.0,1699721920.0,234947584.0,12296592100.0,7456396.551724138,4521.4030915576695,12296592100.0,12277112423.333332,12257663605.444445,12296592100.0,16524.587943101596,0.0222063157392444,12296592100.0,12286986794.22255,12277388991.491337,12296592100.0,12279674816.989246,12262780808.269629,12296592100.0,3728201.281820631,1130.3525956406245,0_1,0_1,0_1,0_1,0_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,31172.0,12007.533333333333,4240.0,6492.462333668586,42152067.15410534,26932.0,4931.7,12235.399999999998,20357.200000000004,4645.5,25132.399999999998,29760.860000000004,110890.0,110714.33333333331,110590.0,78.61663130252742,6180.574717357536,300.0,110629.5,110735.0,110820.0,110616.75,110836.5,110878.4,70.58823529411765,46.446253983850205,23.07692307692308,15.485623953867794,239.804549240604,47.51131221719457,26.31578947368422,48.69480645788757,66.42710822806418,25.79732914375491,67.44909688013136,69.72717086834734,33.62071676274354,-16.730529279242425,-47.163282904803054,22.89818500590493,524.3268765646496,80.7839996675466,-44.00222238126589,-10.151293111103588,16.951232512347644,-46.63815579769653,24.75279580784772,31.343118056949177,96636.0,22270.43333333333,4240.0,14162.647373783768,200580580.63414425,92396.0,7575.900000000001,24065.0,38763.0,5818.7,44056.8,57845.77,111045.0,110792.75,110535.0,112.39719848031488,12633.130226223297,510.0,110649.0,110820.0,110945.0,110625.0,110990.25,111028.35,75.69444444444444,48.762286616276775,22.115384615384613,14.012494678484826,196.3500071145656,53.57905982905983,30.66955363091272,53.27102803738317,67.41407867494824,26.26865671641792,70.4094117647059,74.31612691106362,59.65661752107553,-0.835977647069861,-78.81870309905207,33.690207845440426,1135.0301046689756,138.4753206201276,-46.86210548843083,4.510798948167939,46.41378517275445,-60.47871825337933,50.74075993818624,55.57008233676912,110810.0,-1
